iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
844	1.184996766	0.4882322176	0.6081843274	0.5236019923	0.3728973679	0.3473533032	0.1197286936
845	1.184880321	0.4884313725	0.6082431807	0.523724177	0.372726557	0.3472998615	0.1191740413
846	1.184825031	0.4883819733	0.6082521067	0.5237452957	0.3727950441	0.3473846154	0.1197286936
847	1.184814093	0.4884154113	0.6082781798	0.5237731436	0.3729819127	0.3476031787	0.1191740413
848	1.184691581	0.4881766149	0.6085041098	0.523817609	0.3729854586	0.3476878909	0.1191740413
849	1.184603377	0.4886883745	0.6085495293	0.5237574271	0.3731891665	0.3476700672	0.1192092063
850	1.184555247	0.4888540237	0.608601708	0.5238836233	0.3727461221	0.3477725945	0.1197286936
851	1.184407279	0.4886883745	0.6085868112	0.5239298987	0.3732122707	0.3483520426	0.1197640118
852	1.184307141	0.4888874363	0.6085935021	0.5240174672	0.3730192045	0.3485617597	0.1197286936
853	1.184228086	0.4889019646	0.6085226444	0.523984196	0.3731241473	0.3484770793	0.1197286936
854	1.184196861	0.489032722	0.608599458	0.524051564	0.3732290901	0.3486643081	0.1197286936
855	1.184143759	0.4887203296	0.608587526	0.5241718763	0.3732913551	0.3485128205	0.1197286936
856	1.184094834	0.4887058285	0.6085793184	0.5242828313	0.3734361476	0.3481025641	0.1191740413
857	1.183869202	0.4890792571	0.60864495	0.5242172765	0.3730877221	0.3481158677	0.1207658321
858	1.183773142	0.489218505	0.6087001261	0.5242299059	0.3732941423	0.3486464315	0.1207658321
859	1.18369349	0.4893172166	0.6087664843	0.5242218449	0.3733466303	0.3485128205	0.1213191991
860	1.18359902	0.4892067535	0.6087724564	0.5242249616	0.3733172383	0.3484148969	0.1196933962
861	1.183534781	0.4891428571	0.6087254826	0.5242537137	0.3733697221	0.3485081513	0.1196933962
862	1.183414259	0.4888656697	0.6088067792	0.5243848381	0.3732095073	0.3485485691	0.1196581197
863	1.183232878	0.4892255453	0.6088866015	0.5244822513	0.3734326636	0.3483791547	0.1202121391
864	1.183091174	0.4894534056	0.6090231369	0.5245580124	0.373590053	0.3481428278	0.1202121391
865	1.183020074	0.489669354	0.6090507442	0.5245994398	0.3735047219	0.3483923901	0.1202121391
866	1.182852913	0.4897825945	0.6093996569	0.5247593886	0.3736592274	0.3487394958	0.1207658321
867	1.182806673	0.4898651957	0.6094272629	0.5248190816	0.3736292565	0.3489575329	0.1207658321
868	1.182740445	0.4897492818	0.6095996157	0.524814399	0.3736159941	0.3489086997	0.1218722402
869	1.182661986	0.490007837	0.6097069393	0.524796468	0.3737538042	0.3491803279	0.1213191991
870	1.182634341	0.4899918367	0.609770322	0.5248400913	0.3736719221	0.3490778689	0.1213191991
871	1.182543651	0.4900411415	0.6096586035	0.5248639112	0.3739445115	0.3493494519	0.1218722402
872	1.182374004	0.4903676615	0.6096297059	0.524980668	0.3737076883	0.3497055058	0.1218722402
873	1.182342481	0.4903036239	0.6096364042	0.5249101763	0.3734614072	0.3498745327	0.1218722402
874	1.182256464	0.4903739477	0.6096238331	0.5250549388	0.3742818919	0.3497771631	0.1218722402
875	1.182186955	0.4901103205	0.6098473151	0.5251092012	0.3745638658	0.349687596	0.1219081272
876	1.182163885	0.4901915984	0.6098188555	0.5250882192	0.374406464	0.3497055058	0.122460995
877	1.182071305	0.4897692785	0.6097644657	0.5251795167	0.3743573602	0.3499590332	0.1219081272
878	1.181972162	0.4899810717	0.6099711776	0.5253068425	0.3742226654	0.3499231951	0.1230135374
879	1.181960627	0.4899637717	0.609940392	0.5252877901	0.3744359324	0.3499590332	0.1230135374
880	1.181850943	0.489899814	0.6098845487	0.525379106	0.3748328044	0.3496338778	0.1219081272
881	1.181803808	0.4900982023	0.6098920894	0.525340404	0.3747180698	0.3498258554	0.1219081272
882	1.181751303	0.4900169646	0.6099226296	0.525394938	0.3746656176	0.350279015	0.1220159151
883	1.181671352	0.4901621692	0.609919709	0.5254227691	0.3747280115	0.3502483486	0.1209082866
884	1.181550034	0.4908331702	0.6101002822	0.5254853109	0.3751048658	0.3503814058	0.1209082866
885	1.181528754	0.4910128853	0.6101526239	0.5255440014	0.3750524329	0.3504172853	0.1209082866
886	1.181451488	0.4908319739	0.6100601412	0.5256204586	0.3754783247	0.3504837967	0.1203539823
887	1.18142623	0.4908972268	0.610126452	0.5257028529	0.3755012186	0.3505017407	0.1203539823
888	1.181220884	0.4912395184	0.6101424404	0.5257416774	0.3760612095	0.351044226	0.1203184901
889	1.181219193	0.4912395184	0.6101424404	0.5257416774	0.3760612095	0.351044226	0.1203184901
890	1.181097775	0.4913059081	0.6104376324	0.5259810121	0.376238662	0.3515988744	0.1214980832
891	1.181092604	0.4913551249	0.6103646504	0.5259194247	0.3762744738	0.3515808861	0.1209439528
892	1.181024686	0.4912544054	0.6103995264	0.5259720649	0.3761826139	0.3512614503	0.1214980832
893	1.180875524	0.4913219366	0.6105548549	0.526226383	0.3768640092	0.3516708459	0.1214980832
894	1.180818246	0.4914054601	0.6105539494	0.5261657542	0.3769293258	0.3516708459	0.1220518868
895	1.180796767	0.491341356	0.6105505217	0.5262839993	0.3767424798	0.3513693371	0.1220518868
896	1.180719402	0.4914237266	0.6105275804	0.5262989005	0.3769778896	0.3516888434	0.1214980832
897	1.180717612	0.4914237266	0.6105328196	0.5262989005	0.3770530452	0.3516224793	0.1214980832
898	1.180688774	0.4916718276	0.6105552218	0.5262025221	0.3769482646	0.3515201146	0.1209439528
899	1.180554031	0.491556367	0.6107978682	0.5266743409	0.3773812331	0.3512599877	0.1209439528
900	1.180523602	0.4915541642	0.6107535739	0.5266425734	0.3774109015	0.3511755365	0.1214622642
901	1.180521613	0.4915541642	0.6107588148	0.5266564759	0.3774207919	0.3512599877	0.1214622642
902	1.180460158	0.4918973556	0.6108846923	0.5269456557	0.3777509956	0.3513139696	0.122533137
903	1.180376528	0.4915232134	0.6110477236	0.5269795718	0.3777707908	0.3514648638	0.122533137
904	1.18022667	0.4919977835	0.6111134942	0.5267788865	0.3775699955	0.3515244684	0.1230497498
905	1.180024805	0.4918984123	0.6112264329	0.5270962014	0.3777109222	0.350974359	0.1225692398
906	1.179988111	0.4918492436	0.6111940427	0.5271636999	0.3776684805	0.351307022	0.1220159151
907	1.179926656	0.49199674	0.6113127257	0.5272085073	0.3778481178	0.3513375013	0.1231222386
908	1.179832187	0.4920277805	0.6113441953	0.5273465534	0.3782143511	0.3511685117	0.1231222386
909	1.179807724	0.4918813172	0.6113403742	0.5274220963	0.3781167421	0.3512530108	0.1231222386
910	1.179805437	0.4919304881	0.6113456193	0.5274320573	0.3782016064	0.3512530108	0.1231222386
911	1.179668208	0.492256529	0.6112898659	0.5272898961	0.378136529	0.3515853096	0.1236749117
912	1.179631316	0.4921742533	0.6113361019	0.5273554796	0.3781464232	0.3517721778	0.1236749117
913	1.179497866	0.4924029997	0.6114347987	0.527311698	0.3780813314	0.351904957	0.1241907004
914	1.179427461	0.4926336375	0.6115163477	0.5274588306	0.3781662131	0.352007374	0.1241907004
915	1.179413738	0.4927479548	0.6114886898	0.5273783108	0.3780162261	0.3520737327	0.1241907004
916	1.17930127	0.4926156555	0.6114596116	0.5273077504	0.3782708813	0.3522907602	0.1236385046
917	1.179204017	0.4927630721	0.6114109682	0.5274320573	0.3784476893	0.352019659	0.1241907004
918	1.17908061	0.4933389792	0.6115225843	0.5275364509	0.3785820837	0.3520737327	0.1247425713
919	1.179079317	0.4933389792	0.6115106679	0.5275364509	0.3785721763	0.3520737327	0.1247425713
920	1.178908676	0.4937475576	0.6116843208	0.5275621778	0.3785876874	0.3519770539	0.1247425713
921	1.178789844	0.4941873718	0.6116990687	0.5276109537	0.3784349647	0.3522605089	0.1258453396
922	1.178628352	0.494365922	0.6118440818	0.527789579	0.3784095074	0.3524653116	0.1247425713
923	1.178501763	0.4946264574	0.6120767349	0.5280552985	0.3785368407	0.352983318	0.1252941176
924	1.178499277	0.4946425664	0.6120714813	0.5280364124	0.3785269329	0.3528990328	0.1252941176
925	1.178471036	0.4945445071	0.6121205359	0.5281169438	0.3785241224	0.3528809743	0.1252941176
926	1.178404609	0.4947412979	0.6121524202	0.5281668193	0.3786712738	0.352989353	0.1252941176
927	1.178281898	0.4944786475	0.6121626027	0.5281689476	0.3787450241	0.3534107773	0.124154163
928	1.178277523	0.4944947554	0.6121997255	0.5282077922	0.3787974021	0.3533265097	0.124154163
929	1.178254751	0.4945591972	0.6121797622	0.5282045955	0.3787747833	0.3534107773	0.124154163
930	1.178231681	0.4945921293	0.6122193337	0.5282067265	0.3787152696	0.3533084284	0.1247058824
931	1.17812319	0.494756042	0.6124049634	0.5283246929	0.3785171601	0.3535849443	0.124154163
932	1.178051095	0.4949198906	0.6123618642	0.5282416503	0.3788414682	0.3538194089	0.1236385046
933	1.177880554	0.4948869928	0.6125145878	0.5284462242	0.379420548	0.354042031	0.1247425713
934	1.177795531	0.4950507945	0.6126115305	0.5285399881	0.3791702702	0.3545171021	0.1247425713
935	1.177768185	0.495230654	0.6125863326	0.5284198793	0.3790510624	0.3543488265	0.1247425713
936	1.177729005	0.4954749658	0.6126784734	0.5284027581	0.3790582501	0.354601227	0.1258453396
937	1.177639707	0.4955245256	0.612743457	0.5285908524	0.3795777231	0.3542529794	0.1258453396
938	1.177535691	0.495656983	0.6127996428	0.5285409468	0.3797647429	0.3543850678	0.1258453396
939	1.177454547	0.4959011061	0.6127846666	0.5285971851	0.3800440205	0.3545649729	0.1258453396
940	1.177450172	0.4959011061	0.6127846666	0.5286060846	0.380053979	0.354583099	0.1258453396
941	1.177307573	0.4960468521	0.6128193019	0.5285932751	0.3801310616	0.3552557617	0.1269468116
942	1.177291862	0.4959979176	0.612837861	0.5285993448	0.3801960476	0.3552557617	0.1263962375
943	1.177223148	0.4959979176	0.6127841494	0.5285163922	0.3802211624	0.3554124502	0.1263962375
944	1.177150953	0.4957370648	0.6127672724	0.5286657286	0.3804333587	0.3552443263	0.1258453396
945	1.177138623	0.4957871108	0.6127420684	0.5286429313	0.3804008909	0.3551239458	0.1258453396
946	1.177049822	0.4960781123	0.6127213272	0.5286090676	0.3806678199	0.3555805397	0.1269468116
947	1.176994234	0.4958182824	0.6128124142	0.528661578	0.3811444284	0.3555260334	0.1269468116
948	1.176855513	0.4959495071	0.6129115315	0.528844882	0.3813588166	0.3564052755	0.1274970623
949	1.176804401	0.4959167073	0.6129264777	0.5287669162	0.3815482891	0.3567048242	0.1274970623
950	1.176719279	0.4959172387	0.6130280693	0.5287708257	0.3815482891	0.3563324134	0.1263962375
951	1.176680099	0.4960307132	0.6129857202	0.52882035	0.3815482891	0.3563506261	0.1263962375
952	1.176631572	0.4961452132	0.6130200467	0.5288025401	0.3815658549	0.356259581	0.1269468116
953	1.176553212	0.4960967994	0.6129854525	0.5288431556	0.3817177561	0.3559599264	0.1258453396
954	1.176546052	0.4960478808	0.6130253074	0.5287925463	0.3815658549	0.3559053508	0.1269468116
955	1.17653402	0.4959823026	0.6130319491	0.5288403387	0.3818824453	0.3559235408	0.1269468116
956	1.176447108	0.4961139475	0.6130001201	0.5288103562	0.3814886596	0.3558871627	0.1269468116
957	1.176232216	0.4958876499	0.6129533456	0.5288481527	0.3817277487	0.356025759	0.1274970623
958	1.176123626	0.4963593811	0.6130815451	0.5288175315	0.38187482	0.3559417327	0.1280469897
959	1.176063066	0.4961149582	0.6130233995	0.5287747349	0.3819518962	0.3563688407	0.1274970623
960	1.176053321	0.4961310878	0.6130416867	0.5288820433	0.3821736058	0.3564346315	0.1274970623
961	1.176005788	0.4960338101	0.6130746448	0.5288998498	0.3820589313	0.3564234957	0.1274596182
962	1.175961835	0.4958220893	0.6130776626	0.528890317	0.3821089272	0.3567048242	0.1269095182
963	1.17594861	0.4958059692	0.6131366809	0.5289287435	0.3823729523	0.3566026165	0.1269095182
964	1.175793183	0.4961477195	0.6132937257	0.5289465479	0.3824306992	0.3568290939	0.1280469897
965	1.175790399	0.4961477195	0.6133042567	0.5289693488	0.3823883566	0.3568290939	0.1280469897
966	1.175648695	0.4963907134	0.6133823252	0.5289198409	0.3827771234	0.3573142711	0.1269468116
967	1.175581075	0.4966355687	0.6133335623	0.5289609224	0.3828795812	0.3575185091	0.1274596182
968	1.175556712	0.4965544143	0.6134008671	0.5290832286	0.3828071829	0.3574346405	0.1274970623
969	1.175513753	0.4965050879	0.6135210542	0.5291694227	0.382458437	0.3570443752	0.1274970623
970	1.175215529	0.4968310202	0.6135959677	0.5292439103	0.382791647	0.3572924649	0.1280469897
971	1.1750783	0.4968144585	0.6139130733	0.5294640157	0.3831223187	0.3563799888	0.1280469897
972	1.174963346	0.4974325642	0.6140742522	0.5296129715	0.383304985	0.356843504	0.1286343612
973	1.174809809	0.4972695358	0.6140969844	0.5295891266	0.3834964157	0.3569202473	0.1286343612
974	1.174683817	0.4975299012	0.6143279071	0.5297436237	0.3834576626	0.3573216201	0.1307534447
975	1.174665122	0.4976605147	0.6142525972	0.5296513661	0.3835745505	0.3575624457	0.1307534447
976	1.174492392	0.4979682065	0.6144203857	0.529948778	0.3838003296	0.3576355183	0.1307534447
977	1.174189097	0.4980172918	0.6143016568	0.5297048895	0.3849109874	0.3586862134	0.1318488134
978	1.174116007	0.4982777669	0.6143768405	0.5296832151	0.3850376412	0.3584375798	0.1313012896
979	1.174105964	0.498245386	0.61435967	0.5296704336	0.3849249909	0.3582882239	0.1313012896
980	1.173993297	0.498245386	0.614401978	0.5297916805	0.3850155543	0.3583431227	0.1312628186
981	1.173925975	0.4983427569	0.6144957893	0.5299352215	0.3853575631	0.3585502808	0.1312628186
982	1.173817982	0.4983753574	0.6144838953	0.5299441119	0.3851321327	0.3581464262	0.1323572474
983	1.173782382	0.4983917606	0.614427327	0.529831897	0.3853551456	0.3583507894	0.1318101933
984	1.173721822	0.4985057173	0.6145103695	0.5299014322	0.3854534054	0.3585734723	0.1312628186
985	1.173717049	0.4984243527	0.6145261947	0.5299180871	0.3855679799	0.3583874099	0.1312628186
986	1.173584593	0.4985546786	0.6145168906	0.5300543864	0.3856926373	0.3585079203	0.1318488134
987	1.173582903	0.4985546786	0.6145287846	0.530083331	0.3856825604	0.358591794	0.131887456
988	1.173575445	0.4985219114	0.6144957893	0.5300694274	0.3857146589	0.3586573341	0.131887456
989	1.173472026	0.499090791	0.6145446117	0.5301068047	0.3857706271	0.3582196331	0.1323960164
990	1.173455121	0.4994318735	0.6145511368	0.5300767171	0.3857486156	0.358405723	0.1323960164
991	1.173307749	0.4999350902	0.6147796447	0.5301423639	0.3859016565	0.3584423549	0.1334894614
992	1.173264293	0.5	0.6148443872	0.5301519423	0.3861582659	0.3584134124	0.1340357038
993	1.173206021	0.500194704	0.6149844181	0.53003567	0.3859997388	0.3584606736	0.1334894614
994	1.173145859	0.5002596391	0.6150557206	0.5301925169	0.3857687686	0.3581723398	0.1340357038
995	1.172968953	0.5000486744	0.61493937	0.5304315751	0.385865023	0.3586728695	0.1346210126
996	1.172911277	0.5000648929	0.6150213376	0.5305191857	0.3860437178	0.3588406686	0.1346210126
997	1.172895167	0.5000973331	0.6149896096	0.5305230496	0.3862004126	0.3589062101	0.1346210126
998	1.172769076	0.4999675388	0.6150028336	0.530657031	0.3866283625	0.3592128801	0.1351272302
999	1.172669237	0.5001785193	0.6150213376	0.5305612834	0.3868321359	0.3595115222	0.1345816267
1000	1.172526241	0.5002108815	0.6151335847	0.530620353	0.3871894674	0.3597261953	0.1351272302
1001	1.172463593	0.5002758039	0.6152234217	0.5307072312	0.3874033842	0.3595585981	0.1356725146
1002	1.172453052	0.5002920371	0.6152128546	0.5306921702	0.3872972761	0.359642401	0.1356725146
1003	1.17243565	0.500389307	0.6151930262	0.5306832909	0.3873815058	0.359642401	0.1356725146
1004	1.172291957	0.5009405202	0.6151639309	0.5307215013	0.3871506921	0.359910048	0.1356328559
1005	1.172115151	0.5011191488	0.6152841953	0.5308790284	0.3872433788	0.3602452734	0.1350877193
1006	1.172070303	0.5007462202	0.6152128354	0.5309284201	0.3874506936	0.360386128	0.1345816267
1007	1.172061949	0.5007462202	0.6151916999	0.5308678175	0.3872518286	0.3603023802	0.1345422638
1008	1.17206016	0.5007462202	0.6151969836	0.5308817131	0.3872518286	0.3603023802	0.1345422638
1009	1.171958928	0.5009408864	0.6154136823	0.5309608945	0.3873344306	0.3605351854	0.1339572975
1010	1.17193904	0.5009246342	0.6153291315	0.5307825495	0.3873984483	0.3604146454	0.1334113517
1011	1.171926113	0.5009246342	0.6153066745	0.5307748351	0.3875264436	0.3603677222	0.1334113517
1012	1.171870823	0.5014110091	0.6154612438	0.5309300785	0.3875904212	0.360451458	0.1334503951
1013	1.171667267	0.5011518121	0.6155656124	0.5309613929	0.3875835422	0.3605351854	0.1350877193
1014	1.171586024	0.5017351539	0.6157452728	0.5309042729	0.3878126469	0.3604698672	0.1355932203
1015	1.171370037	0.501864885	0.6157294493	0.5313564454	0.3879513036	0.360387953	0.1367221735
1016	1.171338216	0.5017030525	0.6157162117	0.5314043487	0.3880339647	0.3604532462	0.1367221735
1017	1.171171155	0.5017995525	0.6157611776	0.5314182444	0.388556499	0.3610841713	0.1372663551
1018	1.171052721	0.5019297506	0.6158311935	0.5316604216	0.3886015776	0.3607863161	0.1383133936
1019	1.171049439	0.5020600162	0.6158126594	0.5316592234	0.3884955983	0.3608047386	0.1383133936
1020	1.170940551	0.5021080625	0.6157531835	0.5314392792	0.3889802846	0.3608131576	0.1383537653
1021	1.170798449	0.5024806252	0.6158417202	0.531801535	0.3891355445	0.360386128	0.1372262774
1022	1.170709847	0.5024151457	0.6159487497	0.5320449727	0.389208107	0.3606189042	0.1377699942
1023	1.170620947	0.5023020556	0.6160055648	0.5320258592	0.3898415681	0.360386128	0.1377699942
1024	1.170524986	0.5026096541	0.616149559	0.5320407835	0.3901573468	0.36063732	0.1372663551
1025	1.170406253	0.5032408608	0.6161852987	0.5320899408	0.3902528112	0.3611479931	0.137810219
1026	1.170363295	0.5031112263	0.6162539072	0.5319169081	0.3901268069	0.3609805924	0.1372663551
1027	1.170299453	0.5036609862	0.6163781259	0.5319320172	0.3897982092	0.3610941008	0.136682243
1028	1.170236905	0.5036936236	0.6164665877	0.5319862132	0.389850419	0.3613449666	0.136682243
1029	1.170034542	0.5036595634	0.6165565928	0.5322133096	0.3903559127	0.3620592887	0.1372262774
1030	1.169950116	0.5036278829	0.6165804889	0.532227367	0.3902515395	0.3620408163	0.1372262774
1031	1.16994763	0.503595724	0.6165870753	0.532227367	0.3902731756	0.3619941828	0.1372262774
1032	1.169916704	0.5035952581	0.6165804889	0.5322715049	0.3904500978	0.3621243814	0.1377699942
1033	1.169815274	0.5039670974	0.6165779076	0.5323625208	0.3903457273	0.3624113113	0.1372262774
1034	1.169801849	0.5039670974	0.6165369616	0.5323524399	0.3904080994	0.3623928134	0.1372262774
1035	1.169740494	0.5040966353	0.6166546404	0.5324660569	0.3905850425	0.3626900704	0.1383133936
1036	1.169698232	0.504193517	0.6167209368	0.532458557	0.3905671206	0.3622537511	0.1383133936
1037	1.169695547	0.5042098446	0.6167222241	0.5324307692	0.3905671206	0.3622537511	0.1383133936
1038	1.169631904	0.5040481896	0.6167313838	0.5324268278	0.3906954912	0.3622722401	0.1383133936
1039	1.16953485	0.5042114811	0.6167814868	0.5325530081	0.3909801877	0.3622256253	0.1383133936
1040	1.169428945	0.5043236066	0.6168876363	0.5326188831	0.3910527139	0.3620302288	0.1383133936
1041	1.169340741	0.50448583	0.6169419286	0.5327691157	0.391230677	0.3620768877	0.1377699942
1042	1.169320256	0.504292054	0.6168649856	0.5326314394	0.3911569946	0.3619747792	0.1377699942
1043	1.169102479	0.5047455541	0.6172001821	0.5326551296	0.3909100386	0.3620302288	0.1377297928
1044	1.169072548	0.5047279793	0.6171844802	0.5326386586	0.3910867866	0.3624393978	0.1383133936
1045	1.169042715	0.5045669495	0.6171870303	0.5326285676	0.3910891089	0.3621508451	0.1377297928
1046	1.168957096	0.5047600544	0.617261465	0.5327725998	0.3910687301	0.3623092236	0.1377297928
1047	1.168946456	0.504985755	0.6172909524	0.5327941817	0.3910891089	0.3623277182	0.1377297928
1048	1.168836872	0.5048405375	0.6172996469	0.5328281872	0.3911694946	0.3623277182	0.1383133936
1049	1.168796598	0.5052617945	0.6174199146	0.5329039591	0.3910754314	0.3623743174	0.1383133936
1050	1.168713068	0.5052945177	0.6175111249	0.5328735458	0.3914798323	0.3622529745	0.1388969945
1051	1.168586578	0.5054069805	0.6175813602	0.5329859302	0.3917944446	0.3626525091	0.1388969945
1052	1.168464763	0.5058282606	0.6177963699	0.5329416781	0.3916801166	0.3622618379	0.1399825022
1053	1.168423097	0.5057955061	0.6178201153	0.533215839	0.3918658543	0.3624291333	0.1399825022
1054	1.168374967	0.5056503578	0.6177289126	0.5332411022	0.3919087785	0.3624106231	0.1399825022
1055	1.168254246	0.5054567829	0.6177857566	0.5333396504	0.3921691138	0.3624202196	0.1389375365
1056	1.16808798	0.5055877685	0.6177945723	0.5333636553	0.3922253198	0.3632653061	0.1405247813
1057	1.167980584	0.5060233161	0.6179694211	0.5334230299	0.3921548199	0.3629032258	0.139941691
1058	1.167829333	0.5057806276	0.6180668877	0.5334230554	0.3926450672	0.3631541365	0.139941691
1059	1.167812926	0.5057962567	0.6180750004	0.5335140463	0.3927613592	0.3633581557	0.1399825022
1060	1.167747792	0.5058453965	0.6181409051	0.5336050424	0.3929073582	0.3632097128	0.139941691
1061	1.167606883	0.5058774003	0.6182442879	0.5338311664	0.393113866	0.3632097128	0.141025641
1062	1.167468561	0.5058945459	0.6183195616	0.5337565736	0.393194904	0.3630891655	0.1431897555
1063	1.167368423	0.5057642487	0.6182317832	0.5338881043	0.3928813383	0.3634230926	0.1431897555
1064	1.167261623	0.5058438825	0.6181999296	0.5337997327	0.393227403	0.3639516499	0.141025641
1065	1.167139609	0.5058617786	0.6182189851	0.5338059404	0.3931027297	0.36382176	0.1411078717
1066	1.167018291	0.505893019	0.6181858783	0.5339526066	0.3935211708	0.3634601653	0.1433148849
1067	1.166869925	0.5057314941	0.6183020569	0.5341346427	0.3938549668	0.3639516499	0.1433148849
1068	1.166807475	0.505458197	0.6182648872	0.5341333485	0.3939078365	0.3637755102	0.1443959243
1069	1.166779831	0.5057158587	0.618104048	0.5341205235	0.3938004689	0.3639424549	0.1443959243
1070	1.166700178	0.5062831973	0.6182611459	0.5340056107	0.3939883309	0.3641556587	0.1449359721
1071	1.16668735	0.5063151759	0.6183629649	0.5339538058	0.3939685929	0.3642299648	0.1443959243
1072	1.166624802	0.5062995951	0.6183232988	0.5341471274	0.3941446135	0.364192808	0.1459726665
1073	1.166569115	0.5061856338	0.6183339202	0.5341281726	0.3940696735	0.3643221203	0.1443538999
1074	1.166482502	0.5060404858	0.6184029687	0.5339526066	0.3943060869	0.3636363636	0.1443538999
1075	1.166476137	0.5061052632	0.6183227092	0.5339196694	0.3943060869	0.3636363636	0.1443538999
1076	1.16638137	0.506122449	0.6184736195	0.5340396497	0.3942855656	0.3642948227	0.1438136827
1077	1.16622117	0.5065414508	0.6185099252	0.5341746727	0.3944197184	0.3640073454	0.1438136827
1078	1.166216098	0.5065250478	0.6184943279	0.5341910302	0.3944512401	0.3639238892	0.1438136827
1079	1.166176421	0.5066701205	0.6184943279	0.5341683167	0.3944820406	0.3641093654	0.1448938027
1080	1.166092394	0.5065242027	0.618424332	0.5342138675	0.3945040075	0.3640073454	0.1465116279
1081	1.165994046	0.5066373114	0.6184436654	0.5340661423	0.3943683964	0.3638311987	0.1470502761
1082	1.165951187	0.506605362	0.6184752069	0.5340901553	0.3943053459	0.3638311987	0.1470502761
1083	1.165837625	0.5061200699	0.6185295937	0.5342670862	0.3943368728	0.3645264929	0.1470502761
1084	1.165835438	0.5061200699	0.6185295937	0.5342670862	0.3943368728	0.3645264929	0.1470502761
1085	1.165779452	0.5061044723	0.6185357974	0.5341724403	0.3944314338	0.3642576631	0.1465116279
1086	1.165773983	0.5061044723	0.6185357974	0.5341724403	0.3944314338	0.3642576631	0.1465116279
1087	1.165561775	0.506426652	0.618792696	0.5345453511	0.3954722873	0.3650631879	0.1470502761
1088	1.165424646	0.5063627238	0.6189248642	0.5347172852	0.3956095404	0.3645541223	0.1475886113
1089	1.165415696	0.506428317	0.6189338741	0.5346667931	0.3955992509	0.3645355358	0.1470502761
1090	1.165354838	0.5063143579	0.6189122087	0.5345747959	0.3956306892	0.3650267652	0.1470502761
1091	1.165326	0.5064102564	0.6189387951	0.5345747959	0.3956306892	0.3649434078	0.1470502761
1092	1.165247541	0.5067969964	0.6190107926	0.534563348	0.3954552545	0.3651109411	0.1486643438
1093	1.165155458	0.5068005181	0.6190938539	0.5346898912	0.3957488827	0.3652502168	0.1481266337
1094	1.165081773	0.5071525665	0.6189355011	0.5345345915	0.3956769115	0.3653336054	0.1486643438
1095	1.164973978	0.5073303343	0.6191499235	0.5346927162	0.396093608	0.3656857245	0.1481266337
1096	1.164971791	0.5073303343	0.6191658861	0.5347015421	0.3961352657	0.3656857245	0.1481266337
1097	1.164882691	0.5073622213	0.6192035056	0.5347892909	0.3966658877	0.3660564027	0.1486643438
1098	1.164851765	0.5071525665	0.6191969618	0.5347310502	0.3965414276	0.3661124146	0.1497388276
1099	1.16481885	0.5074897279	0.6193017281	0.5348272394	0.3965002466	0.3661684436	0.1513921114
1100	1.164690074	0.5071042496	0.6193606035	0.5348325268	0.3965946844	0.3661871238	0.1513921114
1101	1.164625337	0.5070085138	0.6193110558	0.5348402463	0.3965835042	0.3662790698	0.1508558167
1102	1.164501632	0.5074742768	0.6193020738	0.5351059489	0.3969358608	0.36608372	0.1492450639
1103	1.164424068	0.5075534565	0.6194043957	0.5352831764	0.3969679664	0.3665375204	0.1487075225
1104	1.164422378	0.5075698758	0.6192865489	0.5351781207	0.3969881864	0.3665375204	0.1487075225
1105	1.164216137	0.5079549864	0.6194446832	0.53562551	0.3973733389	0.3669434962	0.1497822932
1106	1.164073936	0.5081182483	0.6196996656	0.5358105287	0.398080166	0.3669163736	0.1497822932
1107	1.164054843	0.5081018144	0.6197144355	0.5359016938	0.3981327801	0.3669266453	0.1492450639
1108	1.163899019	0.507876945	0.619851266	0.5359971919	0.3984960456	0.366603764	0.1497822932
1109	1.163859143	0.5079734757	0.6198381924	0.5360300535	0.398257171	0.3668059945	0.1481696688
1110	1.163857651	0.5079734757	0.6198381924	0.5360300535	0.3982468425	0.3668246929	0.1481696688
1111	1.163802163	0.5082772892	0.6197853974	0.5359647042	0.3983925331	0.366816235	0.1487075225
1112	1.163714754	0.5082794308	0.6197398623	0.5360067563	0.3984962406	0.3667414356	0.1492450639
1113	1.163676569	0.5084087969	0.6198003971	0.5361437208	0.3987143264	0.3669556349	0.1497822932
1114	1.163604175	0.5083112347	0.6198098447	0.5362020367	0.3984449916	0.366816235	0.1492450639
1115	1.16356957	0.5085370586	0.6197802953	0.5362329846	0.398693996	0.3671034518	0.1492450639
1116	1.163567879	0.5085370586	0.6197684314	0.5362228044	0.3986525006	0.3671034518	0.1492450639
1117	1.16352323	0.5084087969	0.6197761771	0.5362130346	0.3987979586	0.3670660209	0.1481266337
1118	1.163441887	0.5085217166	0.6199350169	0.5362964088	0.3985800166	0.3668705403	0.1486643438
1119	1.163336977	0.5083309069	0.6199379357	0.536332574	0.3985591749	0.3667312201	0.1492017417
1120	1.163335087	0.5083309069	0.6199326067	0.5363186818	0.3985591749	0.3667312201	0.1492017417
1121	1.163139487	0.5083298289	0.6198541803	0.5363798535	0.398994089	0.3676006113	0.1497822932
1122	1.163031096	0.5084559418	0.6199447937	0.5363381885	0.3989837451	0.3676088617	0.1496953873
